year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,8,1708,1710,-2,2050,2015,35,AA,695,N3GTAA,JFK,AUS,260,1521,17,10,2013-01-08T22:00:00Z
2013,1,8,1758,1758,0,1917,1935,-18,UA,326,N478UA,EWR,ORD,121,719,17,58,2013-01-08T22:00:00Z
2013,1,8,1628,1630,-2,1859,1853,6,DL,1771,N336NB,JFK,DTW,100,509,16,30,2013-01-08T21:00:00Z
2013,1,9,1153,1200,-7,1252,1305,-13,US,2126,N958UW,LGA,BOS,40,184,12,0,2013-01-09T17:00:00Z
2013,1,9,744,759,-15,852,914,-22,EV,4233,N12922,EWR,BTV,45,266,7,59,2013-01-09T12:00:00Z
2013,1,9,1559,1600,-1,1822,1820,2,MQ,3985,N900MQ,JFK,CVG,110,589,16,0,2013-01-09T21:00:00Z
2013,1,9,957,1000,-3,1200,1209,-9,US,1277,N745VJ,LGA,CLT,92,544,10,0,2013-01-09T15:00:00Z
2013,1,9,2042,2040,2,NA,2357,NA,B6,677,N807JB,JFK,LAX,NA,2475,20,40,2013-01-10T01:00:00Z
2013,1,9,1211,1221,-10,1405,1418,-13,EV,4640,N19554,EWR,DAY,100,533,12,21,2013-01-09T17:00:00Z
2013,1,9,743,745,-2,1217,1234,-17,UA,1481,N77871,EWR,SJU,191,1608,7,45,2013-01-09T12:00:00Z
2013,1,9,704,705,-1,1003,1021,-18,B6,981,N644JB,JFK,FLL,158,1069,7,5,2013-01-09T12:00:00Z
2013,1,9,1942,1915,27,2124,2111,13,9E,3525,N933XJ,JFK,ORD,128,740,19,15,2013-01-10T00:00:00Z
2013,1,9,2250,2250,0,21,7,14,B6,30,N206JB,JFK,ROC,65,264,22,50,2013-01-10T03:00:00Z
2013,1,9,1633,1635,-2,2009,1945,24,WN,891,N466WN,EWR,HOU,254,1411,16,35,2013-01-09T21:00:00Z
2013,1,9,1946,1930,16,2146,2115,31,EV,3274,N12564,LGA,CLE,75,419,19,30,2013-01-10T00:00:00Z
2013,1,9,829,834,-5,1116,1135,-19,UA,611,N534UA,EWR,MCO,138,937,8,34,2013-01-09T13:00:00Z
2013,1,9,2058,2105,-7,2204,2217,-13,EV,4119,N11191,EWR,RIC,48,277,21,5,2013-01-10T02:00:00Z
2013,1,9,1450,1450,0,1644,1645,-1,MQ,4172,N680MQ,JFK,CLE,88,425,14,50,2013-01-09T19:00:00Z
2013,1,9,1847,1858,-11,2024,2055,-31,EV,5038,N755EV,LGA,BHM,139,866,18,58,2013-01-09T23:00:00Z
2013,1,9,1447,1455,-8,1629,1637,-8,9E,3318,N921XJ,JFK,BUF,64,301,14,55,2013-01-09T19:00:00Z
2013,1,9,636,645,-9,908,846,22,US,926,N171US,EWR,CLT,87,529,6,45,2013-01-09T11:00:00Z
2013,1,9,943,950,-7,1052,1104,-12,B6,600,N236JB,JFK,PWM,45,273,9,50,2013-01-09T14:00:00Z
2013,1,9,1538,1545,-7,1639,1703,-24,9E,3635,N8907A,JFK,BWI,41,184,15,45,2013-01-09T20:00:00Z
2013,1,9,1556,1555,1,1811,1817,-6,DL,1771,N371NB,JFK,DTW,103,509,15,55,2013-01-09T20:00:00Z
2013,1,9,2041,2045,-4,2204,2225,-21,AA,371,N4WSAA,LGA,ORD,123,733,20,45,2013-01-10T01:00:00Z
2013,1,9,830,830,0,1016,950,26,WN,369,N783SW,EWR,MDW,132,711,8,30,2013-01-09T13:00:00Z
2013,1,9,717,700,17,812,815,-3,UA,1142,N14228,EWR,BOS,39,200,7,0,2013-01-09T12:00:00Z
2013,1,9,1748,1753,-5,2044,2105,-21,UA,535,N512UA,JFK,LAX,334,2475,17,53,2013-01-09T22:00:00Z
2013,1,9,524,525,-1,818,818,0,UA,650,N825UA,EWR,IAH,215,1400,5,25,2013-01-09T10:00:00Z
2013,1,9,1244,1250,-6,1432,1449,-17,EV,4893,N391CA,EWR,DTW,92,488,12,50,2013-01-09T17:00:00Z
2013,1,10,818,820,-2,943,955,-12,MQ,4655,N500MQ,LGA,BNA,121,764,8,20,2013-01-10T13:00:00Z
2013,1,10,1308,1259,9,1412,1402,10,EV,4129,N14907,EWR,DCA,44,199,12,59,2013-01-10T17:00:00Z
2013,1,10,806,822,-16,1004,1019,-15,EV,4691,N18557,EWR,DAY,92,533,8,22,2013-01-10T13:00:00Z
2013,1,10,553,600,-7,834,859,-25,B6,507,N746JB,EWR,FLL,144,1065,6,0,2013-01-10T11:00:00Z
2013,1,10,727,730,-3,1101,1115,-14,VX,11,N844VA,JFK,SFO,365,2586,7,30,2013-01-10T12:00:00Z
2013,1,10,1056,1100,-4,1409,1425,-16,UA,642,N505UA,JFK,SFO,342,2586,11,0,2013-01-10T16:00:00Z
2013,1,10,1814,1815,-1,2105,2032,33,EV,5054,N761ND,EWR,MSP,174,1008,18,15,2013-01-10T23:00:00Z
2013,1,10,1104,1050,14,1316,1250,26,MQ,4589,N0EGMQ,LGA,DTW,91,502,10,50,2013-01-10T15:00:00Z
2013,1,10,1601,1605,-4,1856,1925,-29,9E,3325,N919XJ,JFK,DFW,202,1391,16,5,2013-01-10T21:00:00Z
2013,1,10,703,700,3,1006,1027,-21,B6,671,N809JB,JFK,LAX,342,2475,7,0,2013-01-10T12:00:00Z
2013,1,10,1700,1705,-5,1950,2010,-20,AA,1905,N599AA,EWR,DFW,194,1372,17,5,2013-01-10T22:00:00Z
2013,1,10,1447,1447,0,1637,1654,-17,EV,4572,N26549,EWR,GSP,89,594,14,47,2013-01-10T19:00:00Z
2013,1,10,1553,1600,-7,1706,1717,-11,US,2181,N747UW,LGA,DCA,41,214,16,0,2013-01-10T21:00:00Z
2013,1,10,1510,1510,0,1647,1650,-3,WN,323,N715SW,LGA,MKE,124,738,15,10,2013-01-10T20:00:00Z
2013,1,10,1735,1730,5,1901,1855,6,WN,216,N231WN,EWR,MDW,115,711,17,30,2013-01-10T22:00:00Z
2013,1,10,1345,1350,-5,1703,1715,-12,US,186,N675AW,EWR,PHX,295,2133,13,50,2013-01-10T18:00:00Z
2013,1,10,1126,1130,-4,1400,1430,-30,DL,695,N913DE,JFK,MCO,132,944,11,30,2013-01-10T16:00:00Z
2013,1,10,NA,635,NA,NA,940,NA,AA,711,N3CDAA,LGA,DFW,NA,1389,6,35,2013-01-10T11:00:00Z
2013,1,10,718,720,-2,1003,1023,-20,UA,1724,N27239,EWR,PBI,142,1023,7,20,2013-01-10T12:00:00Z
2013,1,10,1346,1345,1,1632,1656,-24,B6,83,N632JB,JFK,SEA,321,2422,13,45,2013-01-10T18:00:00Z
2013,1,10,1228,1235,-7,1356,1415,-19,MQ,4404,N835MQ,JFK,RDU,69,427,12,35,2013-01-10T17:00:00Z
2013,1,11,715,715,0,1004,1027,-23,UA,1299,N77296,EWR,RSW,154,1068,7,15,2013-01-11T12:00:00Z
2013,1,11,828,828,0,1106,1105,1,B6,611,N236JB,JFK,JAX,118,828,8,28,2013-01-11T13:00:00Z
2013,1,11,1504,1445,19,1703,1634,29,EV,4596,N21130,EWR,STL,139,872,14,45,2013-01-11T19:00:00Z
2013,1,11,1808,1815,-7,2012,2032,-20,EV,5054,N712EV,EWR,MSP,160,1008,18,15,2013-01-11T23:00:00Z
2013,1,11,1845,1819,26,1959,1932,27,EV,4520,N10156,EWR,PWM,49,284,18,19,2013-01-11T23:00:00Z
2013,1,11,1538,1545,-7,1700,1703,-3,9E,3635,N8710A,JFK,BWI,44,184,15,45,2013-01-11T20:00:00Z
2013,1,11,1454,1445,9,1721,1647,34,US,1105,N173US,LGA,CLT,98,544,14,45,2013-01-11T19:00:00Z
2013,1,11,703,645,18,824,808,16,B6,102,N760JB,JFK,BUF,51,301,6,45,2013-01-11T11:00:00Z
2013,1,11,659,700,-1,1026,1027,-1,B6,671,N638JB,JFK,LAX,352,2475,7,0,2013-01-11T12:00:00Z
2013,1,11,1031,1040,-9,1136,1203,-27,EV,4240,N13550,EWR,BUF,47,282,10,40,2013-01-11T15:00:00Z
2013,1,11,1502,1510,-8,1724,1745,-21,MQ,4309,N923MQ,JFK,IND,110,665,15,10,2013-01-11T20:00:00Z
2013,1,11,1509,1510,-1,1705,1655,10,MQ,4447,N734MQ,LGA,RDU,80,431,15,10,2013-01-11T20:00:00Z
2013,1,11,1557,1600,-3,1837,1910,-33,B6,157,N590JB,JFK,MCO,132,944,16,0,2013-01-11T21:00:00Z
2013,1,11,1543,1549,-6,1637,1705,-28,UA,1116,N78501,EWR,BOS,38,200,15,49,2013-01-11T20:00:00Z
2013,1,11,1446,1444,2,1743,1745,-2,B6,141,N603JB,JFK,PBI,142,1028,14,44,2013-01-11T19:00:00Z
2013,1,11,1855,1900,-5,2024,2040,-16,UA,954,N424UA,EWR,ORD,117,719,19,0,2013-01-12T00:00:00Z
2013,1,11,856,900,-4,1158,1133,25,UA,1643,N58101,EWR,DEN,249,1605,9,0,2013-01-11T14:00:00Z
2013,1,11,712,710,2,949,1003,-14,UA,305,N533UA,EWR,MCO,121,937,7,10,2013-01-11T12:00:00Z
2013,1,11,748,753,-5,940,1007,-27,DL,2119,N323US,LGA,MSP,149,1020,7,53,2013-01-11T12:00:00Z
2013,1,11,638,610,28,827,818,9,EV,4941,N713EV,EWR,MSP,149,1008,6,10,2013-01-11T11:00:00Z
2013,1,11,1204,1205,-1,1313,1325,-12,WN,644,N413WN,EWR,MDW,112,711,12,5,2013-01-11T17:00:00Z
2013,1,11,1921,1925,-4,2218,2247,-29,DL,2139,N996DL,LGA,MIA,147,1096,19,25,2013-01-12T00:00:00Z
2013,1,11,NA,1700,NA,NA,1813,NA,US,2136,NA,LGA,BOS,NA,184,17,0,2013-01-11T22:00:00Z
2013,1,11,1241,1245,-4,1458,1514,-16,EV,4950,N759EV,EWR,ATL,115,746,12,45,2013-01-11T17:00:00Z
2013,1,11,530,540,-10,812,850,-38,AA,1141,N617AA,JFK,MIA,143,1089,5,40,2013-01-11T10:00:00Z
2013,1,11,1340,1345,-5,1657,1705,-8,AA,117,N328AA,JFK,LAX,350,2475,13,45,2013-01-11T18:00:00Z
2013,1,11,1709,1710,-1,2042,2036,6,UA,1739,N14121,EWR,SFO,369,2565,17,10,2013-01-11T22:00:00Z
2013,1,11,1941,1930,11,2146,2151,-5,9E,3798,N8412F,JFK,CLT,91,541,19,30,2013-01-12T00:00:00Z
2013,1,11,1024,1030,-6,1331,1340,-9,AA,19,N338AA,JFK,LAX,341,2475,10,30,2013-01-11T15:00:00Z
2013,1,11,1925,1925,0,2107,2045,22,9E,4127,N830AY,JFK,IAD,49,228,19,25,2013-01-12T00:00:00Z
2013,1,12,1514,1530,-16,1649,1725,-36,AA,2223,N454AA,LGA,STL,136,888,15,30,2013-01-12T20:00:00Z
2013,1,12,1634,1635,-1,1920,1952,-32,B6,139,N206JB,JFK,RSW,150,1074,16,35,2013-01-12T21:00:00Z
2013,1,12,606,610,-4,837,902,-25,B6,145,N519JB,JFK,PBI,134,1028,6,10,2013-01-12T11:00:00Z
2013,1,12,1606,1610,-4,1717,1731,-14,9E,3689,N8980A,JFK,PHL,36,94,16,10,2013-01-12T21:00:00Z
2013,1,12,749,725,24,1038,1030,8,AS,11,N533AS,EWR,SEA,321,2402,7,25,2013-01-12T12:00:00Z
2013,1,12,718,645,33,1028,958,30,UA,1299,N13248,EWR,RSW,145,1068,6,45,2013-01-12T11:00:00Z
2013,1,12,2014,1935,39,2202,2144,18,9E,3899,N8412F,JFK,CLE,72,425,19,35,2013-01-13T00:00:00Z
2013,1,12,1127,1129,-2,1254,1305,-11,EV,4131,N16170,EWR,RDU,65,416,11,29,2013-01-12T16:00:00Z
2013,1,12,838,830,8,1147,1154,-7,UA,112,N41140,JFK,LAX,344,2475,8,30,2013-01-12T13:00:00Z
2013,1,12,1947,1955,-8,2225,2310,-45,AA,1709,N3GRAA,LGA,MIA,143,1096,19,55,2013-01-13T00:00:00Z
2013,1,12,1000,1000,0,1122,1125,-3,EV,5698,N909EV,LGA,IAD,44,229,10,0,2013-01-12T15:00:00Z
2013,1,12,1853,1900,-7,2105,2134,-29,FL,645,N977AT,LGA,ATL,111,762,19,0,2013-01-13T00:00:00Z
2013,1,12,1525,1530,-5,1709,1725,-16,MQ,4146,N603MQ,JFK,CMH,78,483,15,30,2013-01-12T20:00:00Z
2013,1,12,2127,2129,-2,2234,2248,-14,EV,4232,N14562,EWR,ROC,43,246,21,29,2013-01-13T02:00:00Z
2013,1,12,1705,1655,10,2014,2010,4,B6,185,N535JB,JFK,SAN,351,2446,16,55,2013-01-12T21:00:00Z
2013,1,12,1816,1820,-4,2049,2115,-26,B6,711,N807JB,JFK,LAS,308,2248,18,20,2013-01-12T23:00:00Z
2013,1,13,2242,2230,12,317,313,4,B6,713,N793JB,JFK,SJU,187,1598,22,30,2013-01-14T03:00:00Z
2013,1,13,10,2135,155,305,36,149,B6,11,N595JB,JFK,FLL,144,1069,21,35,2013-01-14T02:00:00Z
2013,1,13,900,900,0,1121,1146,-25,DL,1747,N554NW,LGA,ATL,114,762,9,0,2013-01-13T14:00:00Z
2013,1,13,1737,1730,7,1927,1923,4,US,449,N675AW,EWR,CLT,86,529,17,30,2013-01-13T22:00:00Z
2013,1,13,1726,1725,1,2041,2040,1,AA,145,N3CNAA,JFK,SAN,351,2446,17,25,2013-01-13T22:00:00Z
2013,1,13,652,700,-8,934,1015,-41,AA,2279,N3JUAA,LGA,MIA,146,1096,7,0,2013-01-13T12:00:00Z
2013,1,13,659,621,38,953,930,23,UA,772,N579UA,EWR,MIA,154,1085,6,21,2013-01-13T11:00:00Z
2013,1,13,1648,1650,-2,1757,1813,-16,UA,531,N405UA,EWR,BOS,51,200,16,50,2013-01-13T21:00:00Z
2013,1,13,1630,1635,-5,1937,1945,-8,WN,891,N205WN,EWR,HOU,232,1411,16,35,2013-01-13T21:00:00Z
2013,1,13,1109,1039,30,1349,1330,19,B6,31,N527JB,JFK,MCO,126,944,10,39,2013-01-13T15:00:00Z
2013,1,13,739,730,9,1057,1040,17,AA,715,N436AA,LGA,DFW,225,1389,7,30,2013-01-13T12:00:00Z
2013,1,13,1543,1550,-7,1806,1820,-14,9E,3355,N910XJ,JFK,MSP,155,1029,15,50,2013-01-13T20:00:00Z
2013,1,13,1018,1020,-2,1333,1330,3,AA,731,N598AA,LGA,DFW,220,1389,10,20,2013-01-13T15:00:00Z
2013,1,13,851,900,-9,1225,1220,5,AA,1,N323AA,JFK,LAX,344,2475,9,0,2013-01-13T14:00:00Z
2013,1,13,1353,1355,-2,1658,1708,-10,DL,2079,N357NW,LGA,FLL,163,1076,13,55,2013-01-13T18:00:00Z
2013,1,13,1952,2000,-8,2117,2114,3,US,2142,N953UW,LGA,BOS,39,184,20,0,2013-01-14T01:00:00Z
2013,1,13,1128,1130,-2,1256,1306,-10,EV,4429,N26141,EWR,RDU,72,416,11,30,2013-01-13T16:00:00Z
2013,1,13,1121,830,171,1644,1335,189,DL,301,N699DL,JFK,SJU,229,1598,8,30,2013-01-13T13:00:00Z
2013,1,13,1625,1526,59,1843,1731,72,EV,4170,N17984,EWR,GRR,104,605,15,26,2013-01-13T20:00:00Z
2013,1,13,1729,1730,-1,1850,1855,-5,WN,216,N490WN,EWR,MDW,120,711,17,30,2013-01-13T22:00:00Z
2013,1,13,NA,1940,NA,NA,2106,NA,9E,4091,NA,JFK,BWI,NA,184,19,40,2013-01-14T00:00:00Z
2013,1,13,1906,1905,1,2049,2040,9,WN,981,N927WN,LGA,MKE,122,738,19,5,2013-01-14T00:00:00Z
2013,1,13,1222,1210,12,1346,1310,36,WN,477,N735SA,EWR,BWI,51,169,12,10,2013-01-13T17:00:00Z
2013,1,13,628,636,-8,903,945,-42,UA,1701,N12221,EWR,FLL,138,1065,6,36,2013-01-13T11:00:00Z
2013,1,13,1804,1800,4,1952,2006,-14,US,373,N542UW,JFK,CLT,85,541,18,0,2013-01-13T23:00:00Z
2013,1,13,2007,2015,-8,2221,2210,11,MQ,4555,N719MQ,LGA,CMH,83,479,20,15,2013-01-14T01:00:00Z
2013,1,13,1546,1530,16,1852,1855,-3,AA,1039,N3EWAA,JFK,FLL,149,1069,15,30,2013-01-13T20:00:00Z
2013,1,13,2001,1822,99,2133,1935,118,EV,4520,N23139,EWR,PWM,45,284,18,22,2013-01-13T23:00:00Z
2013,1,14,1257,1300,-3,1618,1610,8,WN,2239,N451WN,EWR,HOU,243,1411,13,0,2013-01-14T18:00:00Z
2013,1,14,1530,1530,0,1914,1805,69,MQ,4525,N737MQ,LGA,XNA,236,1147,15,30,2013-01-14T20:00:00Z
2013,1,14,1632,1640,-8,2017,1955,22,AA,773,N557AA,LGA,DFW,239,1389,16,40,2013-01-14T21:00:00Z
2013,1,14,1014,859,75,1302,1145,77,DL,1747,N617DL,LGA,ATL,122,762,8,59,2013-01-14T13:00:00Z
2013,1,14,2219,2159,20,2313,2306,7,EV,4322,N13992,EWR,PWM,42,284,21,59,2013-01-15T02:00:00Z
2013,1,14,940,930,10,1109,1103,6,9E,3661,N8837B,JFK,ROC,55,264,9,30,2013-01-14T14:00:00Z
2013,1,14,1451,1459,-8,1721,1737,-16,B6,119,N531JB,JFK,MSY,185,1182,14,59,2013-01-14T19:00:00Z
2013,1,14,658,705,-7,1000,940,20,MQ,4534,N739MQ,LGA,XNA,201,1147,7,5,2013-01-14T12:00:00Z
2013,1,14,929,935,-6,1213,1238,-25,B6,361,N639JB,LGA,PBI,139,1035,9,35,2013-01-14T14:00:00Z
2013,1,14,1730,1734,-4,1835,1854,-19,B6,74,N775JB,JFK,BTV,43,266,17,34,2013-01-14T22:00:00Z
2013,1,14,809,817,-8,1105,1127,-22,DL,1109,N322US,LGA,TPA,152,1010,8,17,2013-01-14T13:00:00Z
2013,1,14,1723,1729,-6,2043,2046,-3,DL,1185,N386DA,EWR,SLC,296,1969,17,29,2013-01-14T22:00:00Z
2013,1,14,925,900,25,1306,1216,50,UA,1405,N18220,LGA,IAH,244,1416,9,0,2013-01-14T14:00:00Z
2013,1,14,1800,1805,-5,1949,1935,14,WN,389,N274WN,LGA,MDW,140,725,18,5,2013-01-14T23:00:00Z
2013,1,14,2040,2045,-5,2145,2216,-31,9E,3395,N935XJ,JFK,DCA,49,213,20,45,2013-01-15T01:00:00Z
2013,1,14,1255,1255,0,1610,1605,5,UA,1612,N24702,EWR,DFW,235,1372,12,55,2013-01-14T17:00:00Z
2013,1,14,1043,1055,-12,1404,1405,-1,AA,739,N3HUAA,LGA,DFW,238,1389,10,55,2013-01-14T15:00:00Z
2013,1,14,1232,1240,-8,1551,1540,11,AA,1853,N4WPAA,EWR,DFW,237,1372,12,40,2013-01-14T17:00:00Z
2013,1,14,2007,2015,-8,2223,2210,13,MQ,4555,N730MQ,LGA,CMH,86,479,20,15,2013-01-15T01:00:00Z
2013,1,14,1833,1835,-2,2118,2128,-10,B6,527,N503JB,EWR,MCO,136,937,18,35,2013-01-14T23:00:00Z
2013,1,14,1126,1134,-8,1350,1345,5,DL,2219,N364NB,LGA,MSP,165,1020,11,34,2013-01-14T16:00:00Z
2013,1,14,1738,1735,3,1915,1922,-7,B6,1111,N318JB,JFK,RDU,75,427,17,35,2013-01-14T22:00:00Z
2013,1,14,1616,1445,91,1850,1705,105,UA,407,N579UA,EWR,DEN,253,1605,14,45,2013-01-14T19:00:00Z
2013,1,14,1443,1452,-9,1654,1655,-1,DL,1231,N950DL,LGA,DTW,94,502,14,52,2013-01-14T19:00:00Z
2013,1,14,838,845,-7,1403,1350,13,AA,1357,N5FNAA,JFK,SJU,191,1598,8,45,2013-01-14T13:00:00Z
2013,1,14,1127,1130,-3,1343,1334,9,US,1625,N162UW,LGA,CLT,97,544,11,30,2013-01-14T16:00:00Z
2013,1,14,2251,1935,196,47,2145,182,9E,3899,N8623A,JFK,CLE,79,425,19,35,2013-01-15T00:00:00Z
2013,1,14,2128,2107,21,4,2322,42,EV,3819,N11548,EWR,SDF,137,642,21,7,2013-01-15T02:00:00Z
2013,1,14,1910,1910,0,2215,2215,0,AA,2075,N4YKAA,EWR,DFW,231,1372,19,10,2013-01-15T00:00:00Z
2013,1,15,801,800,1,1130,1125,5,UA,397,N510UA,JFK,SFO,337,2586,8,0,2013-01-15T13:00:00Z
2013,1,15,814,815,-1,1032,958,34,9E,3521,N901XJ,JFK,ORD,152,740,8,15,2013-01-15T13:00:00Z
2013,1,15,1450,1459,-9,1616,1631,-15,B6,8,N709JB,JFK,BUF,63,301,14,59,2013-01-15T19:00:00Z
2013,1,15,924,915,9,1222,1225,-3,B6,25,N579JB,JFK,FLL,161,1069,9,15,2013-01-15T14:00:00Z
2013,1,15,745,745,0,922,922,0,UA,673,N487UA,EWR,ORD,138,719,7,45,2013-01-15T12:00:00Z
2013,1,15,655,700,-5,831,832,-1,EV,3839,N14977,EWR,BNA,138,748,7,0,2013-01-15T12:00:00Z
2013,1,15,1059,1100,-1,1410,1424,-14,DL,2044,N934DL,LGA,MIA,157,1096,11,0,2013-01-15T16:00:00Z
2013,1,15,715,720,-5,920,928,-8,DL,831,N953DL,LGA,DTW,94,502,7,20,2013-01-15T12:00:00Z
2013,1,15,1514,1522,-8,1729,1727,2,EV,4170,N11539,EWR,GRR,113,605,15,22,2013-01-15T20:00:00Z
2013,1,15,1444,1444,0,1738,1745,-7,B6,141,N603JB,JFK,PBI,152,1028,14,44,2013-01-15T19:00:00Z
2013,1,15,703,705,-2,946,1000,-14,UA,235,N494UA,EWR,MCO,139,937,7,5,2013-01-15T12:00:00Z
2013,1,15,1545,1540,5,1737,1743,-6,9E,3523,N908XJ,JFK,ORD,147,740,15,40,2013-01-15T20:00:00Z
2013,1,15,453,500,-7,645,648,-3,US,1117,N173US,EWR,CLT,96,529,5,0,2013-01-15T10:00:00Z
2013,1,15,1453,1500,-7,1636,1639,-3,UA,685,N437UA,LGA,ORD,134,733,15,0,2013-01-15T20:00:00Z
2013,1,15,658,705,-7,1005,1021,-16,B6,981,N547JB,JFK,FLL,155,1069,7,5,2013-01-15T12:00:00Z
2013,1,15,1737,1745,-8,1948,1953,-5,DL,2331,N966DL,LGA,DTW,94,502,17,45,2013-01-15T22:00:00Z
2013,1,15,957,1000,-3,1249,1239,10,DL,1847,N67171,LGA,ATL,136,762,10,0,2013-01-15T15:00:00Z
2013,1,15,649,655,-6,923,927,-4,B6,117,N806JB,JFK,MSY,191,1182,6,55,2013-01-15T11:00:00Z
2013,1,15,1550,1540,10,1717,1716,1,9E,4178,N833AY,JFK,ROC,54,264,15,40,2013-01-15T20:00:00Z
2013,1,15,829,830,-1,1004,1023,-19,9E,4220,N826AY,JFK,RDU,75,427,8,30,2013-01-15T13:00:00Z
2013,1,15,1524,1530,-6,1835,1855,-20,AA,1039,N3FXAA,JFK,FLL,166,1069,15,30,2013-01-15T20:00:00Z
2013,1,15,926,929,-3,1042,1044,-2,EV,4636,N13908,EWR,DCA,53,199,9,29,2013-01-15T14:00:00Z
2013,1,15,623,635,-12,945,940,5,AA,711,N3EFAA,LGA,DFW,237,1389,6,35,2013-01-15T11:00:00Z
2013,1,15,1649,1550,59,2126,2050,36,AA,1635,N624AA,JFK,SJU,192,1598,15,50,2013-01-15T20:00:00Z
2013,1,15,830,829,1,1122,1145,-23,UA,1601,N39461,EWR,FLL,156,1065,8,29,2013-01-15T13:00:00Z
2013,1,15,1638,1645,-7,1856,1838,18,US,123,N657AW,EWR,CLT,105,529,16,45,2013-01-15T21:00:00Z
2013,1,15,749,757,-8,854,910,-16,B6,44,N531JB,JFK,SYR,46,209,7,57,2013-01-15T12:00:00Z
2013,1,15,1653,1655,-2,1953,2035,-42,VX,413,N637VA,JFK,LAX,339,2475,16,55,2013-01-15T21:00:00Z
2013,1,15,1245,1250,-5,1536,1550,-14,DL,1685,N376NW,LGA,MCO,142,950,12,50,2013-01-15T17:00:00Z
2013,1,15,2022,2029,-7,2221,2233,-12,EV,4348,N23139,EWR,MSP,164,1008,20,29,2013-01-16T01:00:00Z
2013,1,15,1253,1300,-7,1418,1407,11,US,2175,N715UW,LGA,DCA,53,214,13,0,2013-01-15T18:00:00Z
2013,1,15,1816,1815,1,1930,1952,-22,9E,4277,N8488D,JFK,ORF,57,290,18,15,2013-01-15T23:00:00Z
2013,1,15,1825,1819,6,2135,2138,-3,UA,593,N848UA,EWR,SNA,321,2434,18,19,2013-01-15T23:00:00Z
2013,1,15,1820,1827,-7,2104,2049,15,UA,612,N446UA,EWR,DEN,240,1605,18,27,2013-01-15T23:00:00Z
2013,1,15,742,750,-8,917,940,-23,9E,3611,N8458A,JFK,PIT,69,340,7,50,2013-01-15T12:00:00Z
2013,1,15,807,810,-3,1043,1044,-1,FL,346,N995AT,LGA,ATL,127,762,8,10,2013-01-15T13:00:00Z
2013,1,15,1653,1700,-7,1816,1817,-1,US,2183,N715UW,LGA,DCA,55,214,17,0,2013-01-15T22:00:00Z
2013,1,15,1144,1021,83,1448,1342,66,DL,1903,N991DL,LGA,SRQ,163,1047,10,21,2013-01-15T15:00:00Z
2013,1,15,1003,1000,3,1249,1305,-16,B6,503,N520JB,EWR,FLL,151,1065,10,0,2013-01-15T15:00:00Z
2013,1,15,959,1000,-1,1311,1310,1,UA,529,N478UA,EWR,FLL,168,1065,10,0,2013-01-15T15:00:00Z
2013,1,15,654,700,-6,803,807,-4,US,2116,N947UW,LGA,BOS,31,184,7,0,2013-01-15T12:00:00Z
2013,1,16,1540,1509,31,1815,1741,34,EV,3817,N15973,EWR,JAX,138,820,15,9,2013-01-16T20:00:00Z
2013,1,16,NA,630,NA,NA,859,NA,DL,2006,N338NW,LGA,MSY,NA,1183,6,30,2013-01-16T11:00:00Z
2013,1,16,1256,1235,21,1455,1415,40,MQ,4404,N856MQ,JFK,RDU,85,427,12,35,2013-01-16T17:00:00Z
2013,1,16,2039,2045,-6,2201,2225,-24,AA,371,N567AA,LGA,ORD,126,733,20,45,2013-01-17T01:00:00Z
2013,1,16,713,700,13,1008,920,48,EV,4172,N16918,EWR,SDF,127,642,7,0,2013-01-16T12:00:00Z
2013,1,16,1241,1240,1,1546,1555,-9,AA,2041,N5BTAA,JFK,MIA,160,1089,12,40,2013-01-16T17:00:00Z
2013,1,16,1520,1530,-10,1730,1725,5,AA,2223,N4XLAA,LGA,STL,164,888,15,30,2013-01-16T20:00:00Z
2013,1,16,1121,1100,21,1429,1350,39,UA,1525,N38446,EWR,LAS,327,2227,11,0,2013-01-16T16:00:00Z
2013,1,16,1223,1056,87,1324,1208,76,UA,1047,N12218,EWR,BOS,34,200,10,56,2013-01-16T15:00:00Z
2013,1,16,1637,1640,-3,1959,1955,4,AA,773,N512AA,LGA,DFW,227,1389,16,40,2013-01-16T21:00:00Z
2013,1,16,708,710,-2,1207,1203,4,B6,715,N621JB,JFK,SJU,194,1598,7,10,2013-01-16T12:00:00Z
2013,1,16,819,820,-1,927,939,-12,9E,4051,N8855A,JFK,BWI,46,184,8,20,2013-01-16T13:00:00Z
2013,1,16,2147,2100,47,2238,2207,31,US,2144,N946UW,LGA,BOS,37,184,21,0,2013-01-17T02:00:00Z
2013,1,16,1811,1820,-9,2151,2150,1,AA,119,N3EAAA,EWR,LAX,371,2454,18,20,2013-01-16T23:00:00Z
2013,1,16,1409,1405,4,1719,1705,14,B6,63,N663JB,JFK,TPA,159,1005,14,5,2013-01-16T19:00:00Z
2013,1,16,1810,1810,0,2000,1945,15,MQ,4484,N719MQ,LGA,BNA,144,764,18,10,2013-01-16T23:00:00Z
2013,1,16,2044,2000,44,2305,2208,57,EV,3822,N15983,EWR,TYS,119,631,20,0,2013-01-17T01:00:00Z
2013,1,16,1845,1700,105,2114,1935,99,DL,2042,N306DQ,EWR,ATL,125,746,17,0,2013-01-16T22:00:00Z
